# Tetrahedron method
        5.4357434646        0.2009148396        0.2026875806        0.2017885742        1.1755169352        1.4357564775        1.3132035222        0.4295346260        0.1052687929        0.2381239257        0.2073968618
        5.5438878153        0.0309586615        0.0291203067        0.0176135391        0.0962985125        0.2970552629        0.2053402815        0.0986396782        0.0231706813        0.0291303287        0.0225218049
        5.6520321660        0.0461167755        0.0456583364        0.0444104317        0.1624906012        0.1492363737        0.1603729218        0.1286317081        0.0272532559        0.0409075037        0.0363135076
        5.7601765168        0.0533966314        0.0528549293        0.0510657842        0.2358821127        0.2305300174        0.2350286946        0.1329702176        0.0289636265        0.0496784568        0.0629719905
        5.8683208675        0.0505994037        0.0512249166        0.0502307757        0.3106598278        0.3188473560        0.3226515863        0.1402847579        0.0305220994        0.0477080058        0.0897231198
        5.9764652182        0.0663964145        0.0628635976        0.0694494636        0.5535731381        0.6619009530        0.6060812066        0.2485941886        0.0519407132        0.0591720299        0.1627790403
        6.0846095689        0.0645496168        0.0655494524        0.0639156610        0.5179276564        0.4837611266        0.4824806197        0.2088634975        0.0710327313        0.0263477047        0.1191317304
        6.1927539196        0.0437357112        0.0450919525        0.0447179814        0.2307297533        0.2369044887        0.2418103030        0.0962897904        0.0537841918        0.0049308789        0.0460082947
        6.3008982703        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        6.4090426211        1.6440964789        1.6266962604        1.8046746470        2.1729916773        2.3969863988        2.4284693730        0.4795252621        1.8101252613        1.9530942785        0.4577558841
        6.5171869718        0.1630380230        0.1610014668        0.1753138817        0.2602073262        0.2577276813        0.2917010848        0.0846818190        0.2053040350        0.3036557421        0.0344529013
        6.6253313225        0.2475884147        0.2484899004        0.2533598573        0.4184926575        0.4297981785        0.4539980947        0.0676821169        0.3162439071        0.4939688192        0.0541668401
        6.7334756732        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        6.8416200239        0.4056950202        0.3804315159        0.3859911063        0.7975216387        0.8048961484        0.7941409309        0.1220628625        0.4205289945        0.3036909169        0.1911474355
        6.9497643746        0.3614733496        0.3574645943        0.3577008206        0.5000569165        0.4989999470        0.4739698019        0.0324070983        0.2421218411        0.0106830961        0.0494263705
        7.0579087254        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        7.1660530761        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        7.2741974268        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        7.3823417775        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        7.4904861282        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        7.5986304789        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
