     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz      dx2-y2       tot  
    56.63585     0.13941     0.12533     0.12753     0.12819     0.00448     0.00474     0.00437     0.00455     0.00444     0.54304
    56.96585     0.13336     0.12380     0.12446     0.12452     0.00427     0.00433     0.00420     0.00435     0.00418     0.52747
    57.29685     0.12993     0.12909     0.12678     0.12842     0.00421     0.00434     0.00421     0.00432     0.00431     0.53561
    57.62685     0.11835     0.12826     0.12483     0.12763     0.00403     0.00393     0.00398     0.00400     0.00394     0.51896
    57.95785     0.11704     0.12984     0.13065     0.12764     0.00390     0.00384     0.00389     0.00405     0.00377     0.52461
    58.28785     0.11314     0.13112     0.13057     0.12856     0.00372     0.00370     0.00382     0.00386     0.00391     0.52239
    58.61885     0.10499     0.12657     0.12410     0.13183     0.00354     0.00343     0.00357     0.00351     0.00357     0.50510
    58.94885     0.10110     0.12869     0.13086     0.12984     0.00352     0.00332     0.00357     0.00331     0.00357     0.50778
    59.27985     0.09779     0.13098     0.12999     0.13174     0.00343     0.00325     0.00340     0.00329     0.00341     0.50726
    59.60985     0.08643     0.12436     0.12724     0.12534     0.00309     0.00303     0.00313     0.00295     0.00318     0.47873
    59.94085     0.08692     0.13104     0.12968     0.12901     0.00319     0.00300     0.00321     0.00297     0.00322     0.49225
    60.27085     0.08195     0.13314     0.12789     0.13026     0.00304     0.00275     0.00317     0.00279     0.00315     0.48815
    60.60185     0.07730     0.13145     0.13181     0.13539     0.00303     0.00272     0.00312     0.00269     0.00293     0.49045
    60.93185     0.07048     0.12789     0.12744     0.12877     0.00280     0.00248     0.00286     0.00257     0.00275     0.46804
    61.26285     0.06788     0.12829     0.12936     0.13079     0.00271     0.00237     0.00285     0.00247     0.00269     0.46942
    61.59285     0.06292     0.13303     0.12593     0.12957     0.00264     0.00238     0.00281     0.00242     0.00274     0.46444
    61.92385     0.06104     0.13031     0.12676     0.12627     0.00259     0.00224     0.00269     0.00216     0.00260     0.45665
    62.25385     0.05847     0.13409     0.13191     0.12597     0.00259     0.00215     0.00264     0.00217     0.00248     0.46247
    62.58385     0.05224     0.12290     0.12475     0.12174     0.00235     0.00193     0.00249     0.00192     0.00235     0.43266
    62.91485     0.04654     0.11695     0.11901     0.12096     0.00222     0.00179     0.00235     0.00179     0.00217     0.41378
    63.24485     0.04527     0.12771     0.12445     0.12577     0.00230     0.00179     0.00237     0.00181     0.00227     0.43375
    63.57585     0.04415     0.12512     0.12254     0.12357     0.00217     0.00172     0.00229     0.00172     0.00216     0.42545
    63.90585     0.04012     0.11659     0.11954     0.11548     0.00198     0.00161     0.00217     0.00163     0.00197     0.40109
    64.23685     0.03673     0.11203     0.11106     0.11442     0.00191     0.00154     0.00211     0.00151     0.00190     0.38323
    64.56685     0.03499     0.11416     0.11405     0.11390     0.00189     0.00147     0.00200     0.00144     0.00184     0.38574
    64.89785     0.03095     0.10664     0.10245     0.10512     0.00172     0.00128     0.00180     0.00128     0.00168     0.35292
    65.22785     0.02877     0.10178     0.10077     0.10534     0.00160     0.00120     0.00180     0.00122     0.00161     0.34409
    65.55885     0.02604     0.09571     0.10011     0.10184     0.00157     0.00118     0.00174     0.00117     0.00158     0.33093
    65.88885     0.02376     0.09414     0.09091     0.09818     0.00146     0.00106     0.00165     0.00107     0.00139     0.31363
    66.21985     0.02217     0.09442     0.09356     0.09736     0.00143     0.00102     0.00163     0.00103     0.00144     0.31406
    66.54985     0.01900     0.08525     0.08761     0.08155     0.00128     0.00090     0.00139     0.00091     0.00127     0.27917
    66.88085     0.01640     0.08143     0.08091     0.08112     0.00114     0.00086     0.00129     0.00083     0.00114     0.26512
    67.21085     0.01426     0.07336     0.07253     0.07440     0.00102     0.00071     0.00113     0.00072     0.00102     0.23915
    67.54185     0.01353     0.07501     0.07399     0.07134     0.00103     0.00071     0.00111     0.00075     0.00103     0.23850
    67.87185     0.01133     0.06262     0.06339     0.06439     0.00087     0.00061     0.00099     0.00061     0.00089     0.20570
    68.20285     0.00938     0.05555     0.05629     0.05669     0.00080     0.00054     0.00084     0.00053     0.00078     0.18139
    68.53285     0.00803     0.05030     0.04803     0.04894     0.00067     0.00047     0.00075     0.00046     0.00065     0.15829
    68.86385     0.00674     0.04209     0.04090     0.04346     0.00057     0.00037     0.00066     0.00040     0.00057     0.13575
    69.19385     0.00530     0.03363     0.03415     0.03435     0.00045     0.00030     0.00050     0.00032     0.00043     0.10943
    69.52485     0.00285     0.01996     0.02184     0.02174     0.00025     0.00019     0.00030     0.00018     0.00029     0.06760
    69.85485     0.00278     0.01979     0.01940     0.01953     0.00022     0.00015     0.00029     0.00016     0.00025     0.06258
    70.18585     0.00132     0.01029     0.00947     0.01008     0.00013     0.00008     0.00014     0.00008     0.00012     0.03171
    70.51585     0.00033     0.00269     0.00246     0.00252     0.00003     0.00002     0.00004     0.00002     0.00003     0.00814
    70.84685     0.00005     0.00054     0.00041     0.00046     0.00001     0.00000     0.00001     0.00000     0.00000     0.00148
    71.17685     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    71.50685     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    71.83785     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    72.16785     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    72.49885     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    72.82885     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    73.15985     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    73.48985     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    73.82085     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    74.15085     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    74.48185     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    74.81185     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    75.14285     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
